食譜名稱,食譜食材,食譜網址,圖片網址
極易簡單鬆餅（簡單好吃）,"牛奶80g（可以用巧克力牛奶之類的）, 低筋麵粉80g（過篩就看你心情囉）, 糖20g（可以換蜂蜜就變蜂蜜口味~）, 蛋 一顆, 泡打粉3g（就算沒有也很好吃喔~）",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12513968-%E6%A5%B5%E6%98%93%E7%B0%A1%E5%96%AE%E9%AC%86%E9%A4%85%E7%B0%A1%E5%96%AE%E5%A5%BD%E5%90%83,https://cookpad.com/tw/recipe/images/83eaddfe4b6dcd68
香煎牛肉薯絲餅,"免治牛肉 120 g, 薯仔 2 個, 洋蔥 1/4 個, 雞蛋 半隻, 麵粉 3 湯匙, 生抽 半湯匙, 鹽 1 茶匙, 糖 半茶匙, 黑胡椒粒 半湯匙, 蔥 2-3 條",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12516301-%E9%A6%99%E7%85%8E%E7%89%9B%E8%82%89%E8%96%AF%E7%B5%B2%E9%A4%85,https://cookpad.com/tw/recipe/images/0144d3094a30ced1
"#蔬菜也能做調酒
#沒有雪克杯可用保溫杯","琴酒60ml, 夏翠斯（綠）10ml, 小黃瓜苦精 3 drop, 檸檬汁30ml, 蜂蜜20ml, 現磨薑汁10ml, 小黃瓜段 適量, 新鮮薄荷葉 少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12516289-%E8%94%AC%E8%8F%9C%E4%B9%9F%E8%83%BD%E5%81%9A%E8%AA%BF%E9%85%92-%E6%B2%92%E6%9C%89%E9%9B%AA%E5%85%8B%E6%9D%AF%E5%8F%AF%E7%94%A8%E4%BF%9D%E6%BA%AB%E6%9D%AF,https://cookpad.com/tw/recipe/images/ab07ca6a8bacb5b6
沙茶羊,"羊絞肉 1 杯, 蔥 2 根, 沙茶醬 1 湯匙, 醬油 可有可無",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12516126-%E6%B2%99%E8%8C%B6%E7%BE%8A,https://cookpad.com/tw/recipe/images/11d9d0746eb931e1
番茄玉米雞肉湯,"雞肉四塊, 玉米2條, 牛番茄一顆, 紅蘿蔔切片, 蒜頭數顆, 雞湯塊一塊（取代鹽）",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12515793-%E7%95%AA%E8%8C%84%E7%8E%89%E7%B1%B3%E9%9B%9E%E8%82%89%E6%B9%AF,https://cookpad.com/tw/recipe/images/257fb1f21ac54aed
炸蛋蔥油餅,"自製蔥油餅 1 張, 蛋 1 個, 蒜頭醬油 適量, 辣椒醬 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12505761-%E7%82%B8%E8%9B%8B%E8%94%A5%E6%B2%B9%E9%A4%85,https://cookpad.com/tw/recipe/images/a5e44c97a56ed3d5
翡翠海陸粥,"絞肉 150 克, 吻仔魚 150 克, 菠菜適量 果汁機打碎, 熟米飯一大碗, 雞粉適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12515048-%E7%BF%A1%E7%BF%A0%E6%B5%B7%E9%99%B8%E7%B2%A5,https://cookpad.com/tw/recipe/images/218de35b37b0e6d8
清燉牛肉湯,"食材, 牛肋條 三條, 紅蘿蔔 一根, 洋蔥 一個, 馬鈴薯 二個, 調味料, 鹽 二茶匙, 米酒 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12479823-%E6%B8%85%E7%87%89%E7%89%9B%E8%82%89%E6%B9%AF,https://cookpad.com/tw/recipe/images/1a710083c371d1df
豬排和沙丁魚便當,"高麗菜絲 200 g, 火腿絲 30 g, 蒜末 2 瓣, 香菇絲 2 朵, 鹽 1/8 小匙, 里肌肉1片, 肉醃料:, 醬油 1 大匙, 糖 1/2 小匙, 白胡椒粉 1/8 小匙, 地瓜粉 1/2 大匙, 蘿蔓生菜 2 顆, 沙丁魚 1 盒, 小蕃茄 5 顆",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12399585-%E8%B1%AC%E6%8E%92%E5%92%8C%E6%B2%99%E4%B8%81%E9%AD%9A%E4%BE%BF%E7%95%B6,https://cookpad.com/tw/recipe/images/85eb3f000723ad16
紅燒虱目魚（海）,"鹹水虱目魚肉片 1 塊, 薑絲 適量, 蔥段 1 根, 辣椒 1 根, 九層塔 適量, 油 適量, 素蠔油 適量, 糖 適量, 烏醋 適量, 水 適量, 紹興酒 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12514912-%E7%B4%85%E7%87%92%E8%99%B1%E7%9B%AE%E9%AD%9A%E6%B5%B7,https://cookpad.com/tw/recipe/images/6f9cd57d58dc4901
煎餃,"冷凍水餃, 水",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12514774-%E7%85%8E%E9%A4%83,https://cookpad.com/tw/recipe/images/30b699ce147fd6b9
醬燒肉末乾丁炒三色豆,"甜玉米 2 支 削成玉米粒, 胡蘿蔔 2/3 條 去皮切丁, 毛豆仁 2/3 碗, 里肌肉 400 g 切成肉丁, 豆乾 6 片 洗淨切丁, 辣椒 1 條 切圈備用, 蒜頭（末） 4 顆, 油 適量, 素蠔油 適量, 糖 少許, 鹽 適量, 水 適量, 胡椒粉 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12514763-%E9%86%AC%E7%87%92%E8%82%89%E6%9C%AB%E4%B9%BE%E4%B8%81%E7%82%92%E4%B8%89%E8%89%B2%E8%B1%86,https://cookpad.com/tw/recipe/images/4df8800d06a742e5
肉絲白菜,"豬（胛心）肉 約300g, 小白菜 1 把, 蒜頭 2 瓣, 鹽 1 匙, 紅蘿蔔 4 片",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12514510-%E8%82%89%E7%B5%B2%E7%99%BD%E8%8F%9C,https://cookpad.com/tw/recipe/images/fdd1dd7090bdb12c
酥皮吐司,"冷凍酥皮 一片, 白吐司 三片, 蛋黃 一顆, 內餡, 起司片 一片, 荷包蛋 一顆, 水煮鮪魚 一罐, 桂冠沙拉 適量, 黑胡椒 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12414136-%E9%85%A5%E7%9A%AE%E5%90%90%E5%8F%B8,https://cookpad.com/tw/recipe/images/7ae4bb38ab8bafc6
味噌肉和開陽白菜薯泥便當,"蒸熟味噌肉 200 g, 白煮蛋 1 顆, 蒸熟馬鈴薯 2 個, 鹽1/8 小匙, 白胡椒粉 1/8 小匙, 白菜 800 g, 蝦米 20 g, 鹽 適量, 地瓜粉 適量, 配菜:, 蘿蔓生菜葉 2 片, 小蕃茄 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12399650-%E5%91%B3%E5%99%8C%E8%82%89%E5%92%8C%E9%96%8B%E9%99%BD%E7%99%BD%E8%8F%9C%E8%96%AF%E6%B3%A5%E4%BE%BF%E7%95%B6,https://cookpad.com/tw/recipe/images/3b18badc1d8e8e21
懶人料理「番茄炒蛋」,"雞蛋 2 隻, 番茄 2 個, 鹽 半茶匙(用於雞蛋), 鹽 1茶匙(用於番茄), 糖 2 茶匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12514447-%E6%87%B6%E4%BA%BA%E6%96%99%E7%90%86%E3%80%8C%E7%95%AA%E8%8C%84%E7%82%92%E8%9B%8B%E3%80%8D,https://cookpad.com/tw/recipe/images/79196e9e1c796cdc
古早味海苔芝麻餅乾,"諾曼地綠山農場發酵無鹽奶油70g, 蛋白1個, 糖粉50g, 低筋麵粉70g, 熟黑芝麻粒、海苔粉適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12514352-%E5%8F%A4%E6%97%A9%E5%91%B3%E6%B5%B7%E8%8B%94%E8%8A%9D%E9%BA%BB%E9%A4%85%E4%B9%BE,https://cookpad.com/tw/recipe/images/e8e085ad6a73a3e3
雞肉 mix 蝦捲,"麵皮（可直接買潤餅皮替代）, 高筋麵粉 100 克, 鹽 1/8 小匙, 水 200 ml, 內餡, 紅蘿蔔丁 25 克, 洋蔥丁 25 克, 芹菜花 25 克, 雞胸肉或雞里肌肉（可用雞絞肉替代） 160 克, 蝦子（可用蝦仁（未泡藥水）替代） 7 隻, 調味, 鹽 1/4 小匙, 太白粉 1/2 小匙, 白胡椒粉 1/8 小匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12497135-%E9%9B%9E%E8%82%89-mix-%E8%9D%A6%E6%8D%B2,https://cookpad.com/tw/recipe/images/3d94efa0c4e6240e
照燒雞,"雞腿肉 一盒, 醬油 1 匙, 味林 1 匙, 米酒 0.5 匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12514327-%E7%85%A7%E7%87%92%E9%9B%9E,https://cookpad.com/tw/recipe/images/262668d84759af28
氣炸鍋～藍莓乳酪蛋糕,"藍莓醬, 新鮮藍莓 100 g, 砂糖 10 g, 檸檬汁 1 大匙, 蛋糕底, 消化餅 7 片, 無鹽奶油 40 g, 蛋糕體, 奶油乳酪 250 g, 砂糖 30 g, 全蛋 2 顆, 動物性鮮奶油 110 g, 無糖優格 80 g, 檸檬汁 12 g, 低筋麵粉 12 g",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11923276-%E6%B0%A3%E7%82%B8%E9%8D%8B%EF%BD%9E%E8%97%8D%E8%8E%93%E4%B9%B3%E9%85%AA%E8%9B%8B%E7%B3%95,https://cookpad.com/tw/recipe/images/c9cd845127183b96
迷迭香雞柳&香煎魚片便當,"雞柳 4 個, 魚片 3 片, 雞柳醃料:, 酒 1 大匙, 白胡椒粉 1/4 小匙, 鹽 1/8 小匙, 迷迭香 適量, 魚片醃料:, 酒1大匙, 白胡椒粉 1/8 小匙, 鹽 1/8 小匙, 配菜：, 抱子甘藍 適量, 蒸熟甜菜 適量, 蒸熟南瓜 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12454424-%E8%BF%B7%E8%BF%AD%E9%A6%99%E9%9B%9E%E6%9F%B3%E9%A6%99%E7%85%8E%E9%AD%9A%E7%89%87%E4%BE%BF%E7%95%B6,https://cookpad.com/tw/recipe/images/bac6a9dc787e0b4f
淮山蓮子排骨湯,"淮山 5條(如大淮山則1-2條), 蓮子 25 g, 薏米 50 g, 乾百合 20 g, 排骨 360 g, 鹽 1茶匙半(按個人喜好)",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12514060-%E6%B7%AE%E5%B1%B1%E8%93%AE%E5%AD%90%E6%8E%92%E9%AA%A8%E6%B9%AF,https://cookpad.com/tw/recipe/images/dac1b4057cd12bed
煨麵,"沙丁魚罐頭 2 罐, 麵條 3 份, 蔥 2 株, 高麗菜 1/4 顆, 胡蘿蔔 2 根, 櫛瓜 1 條, 麵條 200 克, 雞高湯 1 罐",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12513865-%E7%85%A8%E9%BA%B5,https://cookpad.com/tw/recipe/images/fabb966cac59b333
乾煎奶油干貝,"干貝3顆, 奶油, 檸檬片, 黑胡椒粒適量, 鹽適量, 橄欖油適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12513822-%E4%B9%BE%E7%85%8E%E5%A5%B6%E6%B2%B9%E5%B9%B2%E8%B2%9D,https://cookpad.com/tw/recipe/images/6c7c68068443ed1a
健康無麩質櫛瓜披薩,"櫛瓜 2 條, 蛋 1 顆, 杏仁粉 3 茶匙, 起司絲 1.5 杯, 義大利香料 適量, 蘑菇 適量, 鮪魚 適量, 起司醬 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12434697-%E5%81%A5%E5%BA%B7%E7%84%A1%E9%BA%A9%E8%B3%AA%E6%AB%9B%E7%93%9C%E6%8A%AB%E8%96%A9,https://cookpad.com/tw/recipe/images/e7ab63c00c6ade17
燙白蝦,"白蝦 1 斤, 酒 10 c.c, 蔥花 20 克, 辣椒末 5 克, 蒜末 10 克",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11801211-%E7%87%99%E7%99%BD%E8%9D%A6,https://cookpad.com/tw/recipe/images/1d8f46770eb3fffa
意大利肉醬麵【簡易版】,"麵條 2把【可依自己喜愛做更換】, 新東陽辣味肉醬 2罐【可用不辣】, 玉米筍 4個 斜切片, 洋蔥 1/2個 切丁, 洋菇 2朵 切片, 青花菜 2 小朵, 小番茄 10個 對半切, 九層塔 半碗 切末, 蒜 1顆 切末, 番茄醬 2 湯匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12513049-%E6%84%8F%E5%A4%A7%E5%88%A9%E8%82%89%E9%86%AC%E9%BA%B5%E7%B0%A1%E6%98%93%E7%89%88,https://cookpad.com/tw/recipe/images/896a4b9ac5d266f6
吃土料理鮮蝦貢丸玉米濃湯,"鮮蝦貢丸 8 粒, 康寶濃湯金黃玉米 2 包, 鹽 1/2 茶匙, 水 1500 cc, 雞蛋 4 個",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12513474-%E5%90%83%E5%9C%9F%E6%96%99%E7%90%86%E9%AE%AE%E8%9D%A6%E8%B2%A2%E4%B8%B8%E7%8E%89%E7%B1%B3%E6%BF%83%E6%B9%AF,https://cookpad.com/tw/recipe/images/c26487c2301d4db3
咖哩起司豬肉漢堡排,"豬絞肉200克, 板豆腐一塊, 洋蔥半顆, 雞蛋一顆, 牛奶一小杯, 麵包粉20克, 蒜頭3顆, 胡椒粉, 起司條, 咖哩食材, 胡蘿蔔2條, 馬鈴薯4顆, 綠花椰菜一顆, 洋蔥半顆, 蒜頭五顆, 蛋三顆, 牛奶一杯, 胡椒顆粒, 咖哩塊兩小盒",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12513645-%E5%92%96%E5%93%A9%E8%B5%B7%E5%8F%B8%E8%B1%AC%E8%82%89%E6%BC%A2%E5%A0%A1%E6%8E%92,https://cookpad.com/tw/recipe/images/b020f547fe4a3d97
魚香茄子 宿舍版（可以炒的美食鍋）,"茄子1根（長的）, 絞肉（100g左右）, 油少許, 蒜5瓣, 香菇素蠔油少許, 豆瓣醬, 九層塔, 太白粉水",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12513536-%E9%AD%9A%E9%A6%99%E8%8C%84%E5%AD%90-%E5%AE%BF%E8%88%8D%E7%89%88%E5%8F%AF%E4%BB%A5%E7%82%92%E7%9A%84%E7%BE%8E%E9%A3%9F%E9%8D%8B,https://cookpad.com/tw/recipe/images/5a6dd094e5b4d690
蒜香蔭油菠菜(簡單料理),"食材:, 大把菠菜 1, 粒蒜 3, 調味料:, 小匙太白粉(芶芡用) 2, 大匙蔭油(素蠔油也可以) 1, 小匙鹽及1小匙油(川燙菠菜用) 1",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12513513-%E8%92%9C%E9%A6%99%E8%94%AD%E6%B2%B9%E8%8F%A0%E8%8F%9C%E7%B0%A1%E5%96%AE%E6%96%99%E7%90%86,https://cookpad.com/tw/recipe/images/705f66bc4c520438
巧克力乳酪吐司,"麵團, 高筋麵粉 500 g, 無糖可可粉 15 g, 鮮奶 150 g, 水 140-150 g, 砂糖 50 g, 鹽 5 g, 無鹽奶油 40 g, 新鮮酵母(或酵母粉) 15g(或5g), 葡萄乾(或蘭姆葡萄乾) 50 g, 內餡, 乳酪起司 120 g, 巧克力豆 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12511552-%E5%B7%A7%E5%85%8B%E5%8A%9B%E4%B9%B3%E9%85%AA%E5%90%90%E5%8F%B8,https://cookpad.com/tw/recipe/images/c27e7293b84d20b6
健康飲食_豪華蛋白質餐,"花椰菜數朵, 雞胸肉150克, 煙燻鮭魚片數片（全聯有）, 莎莎醬適量, 鹽巴些許, 黑胡椒適量, 柴魚片些許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12513245-%E5%81%A5%E5%BA%B7%E9%A3%B2%E9%A3%9F_%E8%B1%AA%E8%8F%AF%E8%9B%8B%E7%99%BD%E8%B3%AA%E9%A4%90,https://cookpad.com/tw/recipe/images/91c9cbcc17ac11a6
番茄雞丁炒高麗菜,"番茄 2 顆, 雞胸 150 克, 高麗菜 3 片, 胡蘿蔔 1/4 根（可不加）, 青蔥 少許, 黑胡椒 適量, 米酒 適量, 鹽 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12228187-%E7%95%AA%E8%8C%84%E9%9B%9E%E4%B8%81%E7%82%92%E9%AB%98%E9%BA%97%E8%8F%9C,https://cookpad.com/tw/recipe/images/858059fa34ad3389
清炒球芽甘藍,"Costco球芽甘藍 半包, 鹽 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12513222-%E6%B8%85%E7%82%92%E7%90%83%E8%8A%BD%E7%94%98%E8%97%8D,https://cookpad.com/tw/recipe/images/6b789a7584499625
鮮蔬海陸炒年糕,"食材, 年糕片 1 包, 紅甜椒 1/4 顆, 黃甜椒 1/4 顆, 青椒 1 顆, 洋蔥絲 適量, 鴻禧菇 適量, 瘦肉 1 份, 白蝦 4 隻, 大蒜末 適量, 醃料, 平匙 太白粉 1, 鹽 1 小匙, 香油 適量, 調味料, 油 2 大匙, 素蠔油 1 大匙, 鮮味炒手 適量, 水 1/3 碗, 黑胡椒粒 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/11876523-%E9%AE%AE%E8%94%AC%E6%B5%B7%E9%99%B8%E7%82%92%E5%B9%B4%E7%B3%95,https://cookpad.com/tw/recipe/images/894c21c15041ac21
蟹肉棒蛋捲,"雞蛋 2 顆, 蟹肉棒 3 支, 冷開水 1 茶匙, 鰹魚粉 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12512789-%E8%9F%B9%E8%82%89%E6%A3%92%E8%9B%8B%E6%8D%B2,https://cookpad.com/tw/recipe/images/22b55e329ff8fca3
「親子」香菇皮蛋瘦肉粥,"米杯煮成的隔夜飯 2, 全聯豬肉絲 1 盒, 無鉛皮蛋 2 顆切丁, 香菇切絲備用, 雞蛋 2 顆打成蛋液, 蔥花 少許, 碗水 4, 調味料, 鹽巴 適量, 白胡椒粉 適量, 醃肉材料, 太白粉 ㄧ匙半, 醬油 1匙半",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12512734-%E3%80%8C%E8%A6%AA%E5%AD%90%E3%80%8D%E9%A6%99%E8%8F%87%E7%9A%AE%E8%9B%8B%E7%98%A6%E8%82%89%E7%B2%A5,https://cookpad.com/tw/recipe/images/db48c2f0711a0f6b
桂竹筍炒肉絲,"桂竹筍(切絲), 肉絲, 蒜頭(拍扁), 辣豆瓣醬, 醬油膏, 糖",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12512543-%E6%A1%82%E7%AB%B9%E7%AD%8D%E7%82%92%E8%82%89%E7%B5%B2,https://cookpad.com/tw/recipe/images/099f77554d0a6cd5
泰式酸甜醬涼拌蔬食,"玉米筍 12 根, 紅甜椒 1/3 顆, 蔥段 2 根, 泰式酸甜醬 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12512164-%E6%B3%B0%E5%BC%8F%E9%85%B8%E7%94%9C%E9%86%AC%E6%B6%BC%E6%8B%8C%E8%94%AC%E9%A3%9F,https://cookpad.com/tw/recipe/images/6ee56755ea462dbf
鴻禧菇煎蛋,"鴻禧菇 1 包, 蛋 4-5 顆, 白胡椒粉 適量, 鹽 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12475787-%E9%B4%BB%E7%A6%A7%E8%8F%87%E7%85%8E%E8%9B%8B,https://cookpad.com/tw/recipe/images/dab6a9fd96966fc6
蒸地瓜,"地瓜 一條, 水 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12511989-%E8%92%B8%E5%9C%B0%E7%93%9C,https://cookpad.com/tw/recipe/images/be7c676d677912bf
蝦仁煎,"海山醬30克, 小白菜80克, 蝦仁100克, 蛋2顆, 水200克, 蚵仔煎粉100克, 醃料, 醬油1大匙, 米酒1大匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12511702-%E8%9D%A6%E4%BB%81%E7%85%8E,https://cookpad.com/tw/recipe/images/22e049af8d8ff421
日式馬鈴薯沙拉,"馬鈴薯中2個, 水煮蛋1個, 小黃瓜半條, 火腿2片, 醬汁, 沙拉醬4湯匙, 開水1湯匙, 芥末醬1茶匙, 黑胡椒1/3茶匙, 白醋1茶匙, 糖1茶匙, 鹽1/4茶匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12511640-%E6%97%A5%E5%BC%8F%E9%A6%AC%E9%88%B4%E8%96%AF%E6%B2%99%E6%8B%89,https://cookpad.com/tw/recipe/images/584d1b91568097c7
“芒果腸粉”..配。。”芒果冰花”,"蒟蒻粉一湯匙(視乎你喜歡Q彈心口感加減), 糖 20 g (表自己喜好加減), 椰漿 250ml (可一半水份..一半椰漿..或自衡調配), 芒果兩個…(起肉..將一個分開兩邊切半…另一個打蓉)",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12039797-%E8%8A%92%E6%9E%9C%E8%85%B8%E7%B2%89%E9%85%8D%E8%8A%92%E6%9E%9C%E5%86%B0%E8%8A%B1,https://cookpad.com/tw/recipe/images/c1c32d34898bd090
蝦皮蒜炒小白菜,"小白菜160克, 蒜米4瓣, 蔥1根, 蝦皮1大匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12511452-%E8%9D%A6%E7%9A%AE%E8%92%9C%E7%82%92%E5%B0%8F%E7%99%BD%E8%8F%9C,https://cookpad.com/tw/recipe/images/facda5a655be8d32
蒜炒秀珍菇,"秀珍菇（全聯有） 1 盒, 蒜頭 2 瓣, 辣椒（可略 0.5 條",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12449828-%E8%92%9C%E7%82%92%E7%A7%80%E7%8F%8D%E8%8F%87,https://cookpad.com/tw/recipe/images/92eaf4b4703fb188
蒼蠅頭炒絞肉,"絞肉, 韭菜花",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12511237-%E8%92%BC%E8%A0%85%E9%A0%AD%E7%82%92%E7%B5%9E%E8%82%89,https://cookpad.com/tw/recipe/images/79f45f5a441e2fcf
{蔬食} - 香辣 手撕杏鮑菇,"杏鮑菇 450 g, 蒜末 1 大匙, 辣豆瓣醬(可省) 1 小匙, 米酒 0.5 大匙, 醬油 0.5 大匙, 蠔油 1 大匙, 辣椒 1 根, 蔥花 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12511084-%E8%94%AC%E9%A3%9F-%E9%A6%99%E8%BE%A3-%E6%89%8B%E6%92%95%E6%9D%8F%E9%AE%91%E8%8F%87,https://cookpad.com/tw/recipe/images/53254f006718c91c
生菜菇菇肉鬆,"豬瘦肉....30g, 香菇....中1朵, 杏鮑菇....20g, 紅蔥頭....2顆, 生菜....適量, 醃料, 鹽....少許, 胡椒粉....少許, 酒....少許, 澱粉....少許, 調味料, 酒....1小匙, 昆布柴魚高湯....50cc, 赤味噌(鹽分10%)....2/3小匙, 芹菜....3公分",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12510639-%E7%94%9F%E8%8F%9C%E8%8F%87%E8%8F%87%E8%82%89%E9%AC%86,https://cookpad.com/tw/recipe/images/1f2b8ab18490ecaf
芝麻干貝醬龍鬚菜,"龍鬚菜 1 把, 干貝醬 2 小匙, 大蒜 1 瓣, 醬油 1 小匙, 芝麻醬 1 小匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12510936-%E8%8A%9D%E9%BA%BB%E5%B9%B2%E8%B2%9D%E9%86%AC%E9%BE%8D%E9%AC%9A%E8%8F%9C,https://cookpad.com/tw/recipe/images/35ed53aabc2b6747
肉末燒豆腐,"豬絞肉 100 g, 板豆腐 1 盒, 薑末 酌量, 蒜末 酌量, 蔥末 酌量, 水 酌量, 木薯粉 勾芡用適量, 調味料：, 薄鹽醬油 酌量, 烏醋 酌量, 白胡椒粉 少許, 高鮮味精 少許, 香油 少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12198644-%E8%82%89%E6%9C%AB%E7%87%92%E8%B1%86%E8%85%90,https://cookpad.com/tw/recipe/images/47adf042b4c8b91b
高麗菜金針菇蛋包飯佐照燒雞腿,"雞腿肉 200 克, 高麗菜 半顆, 糙米飯 20 克, 金針菇 1/2 個, 醬油 10 克, 蠔油 10 克, 紅糖 3 克, 鹽 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12510740-%E9%AB%98%E9%BA%97%E8%8F%9C%E9%87%91%E9%87%9D%E8%8F%87%E8%9B%8B%E5%8C%85%E9%A3%AF%E4%BD%90%E7%85%A7%E7%87%92%E9%9B%9E%E8%85%BF,https://cookpad.com/tw/recipe/images/62513766ed93c308
簡易免油-醬燒雞腿排,"大成去骨雞腿排1份, 米酒 適量, 糖 適量, 胡椒粉 適量, 蒜頭 3顆（切片）, 醬油 2 匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12434928-%E7%B0%A1%E6%98%93%E5%85%8D%E6%B2%B9-%E9%86%AC%E7%87%92%E9%9B%9E%E8%85%BF%E6%8E%92,https://cookpad.com/tw/recipe/images/ab6b3169786f4fda
香菇肉燥,"豬絞肉300g, 乾香菇5朵, 蒜頭3瓣, 洋蔥半顆, 冰糖適量, 醬油適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12510098-%E9%A6%99%E8%8F%87%E8%82%89%E7%87%A5,https://cookpad.com/tw/recipe/images/9c0a36a3f25d1a12
泰式檸檬酸辣豆腐菇菇鯛魚(電鍋料理）,"鯛魚背1片, 鴻禧菇半顆, 板豆腐半盒, 檸檬半顆, 醃料, 鹽少許, 白胡椒少許, 檸檬汁少許, 醬汁, 蒜頭3顆, 蔥2支, 辣椒1根, 醬油1大匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12501517-%E6%B3%B0%E5%BC%8F%E6%AA%B8%E6%AA%AC%E9%85%B8%E8%BE%A3%E8%B1%86%E8%85%90%E8%8F%87%E8%8F%87%E9%AF%9B%E9%AD%9A%E9%9B%BB%E9%8D%8B%E6%96%99%E7%90%86,https://cookpad.com/tw/recipe/images/3113bd222232c387
巧克力隔夜燕麥粥,"麥皮 50 克, 奇亞籽 10 克, 巧克力粉 7.5 克, 水 100 克, 奇異果 1 個, 乳酪 1 杯",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12510365-%E5%B7%A7%E5%85%8B%E5%8A%9B%E9%9A%94%E5%A4%9C%E7%87%95%E9%BA%A5%E7%B2%A5,https://cookpad.com/tw/recipe/images/ecbbfbda05446390
巴西莓碗,"冰凍香蕉 2 隻, 冷凍莓 1.5 杯, 巴西莓粉 1 湯匙, 藍莓 適量, 奇異果 1 個, 紅莓 適量, 果仁 適量",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12510329-%E5%B7%B4%E8%A5%BF%E8%8E%93%E7%A2%97,https://cookpad.com/tw/recipe/images/91581574cd86a489
杏仁茄汁海陸雙拼,"紅蝦 6 尾, 杏仁 適量, 番茄醬 5 大匙, 雞胸肉 1 副, 蔥絲 1/2 根, 醬油 1 大匙, 糖 1 大匙",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12510010-%E6%9D%8F%E4%BB%81%E8%8C%84%E6%B1%81%E6%B5%B7%E9%99%B8%E9%9B%99%E6%8B%BC,https://cookpad.com/tw/recipe/images/d43ddf304076aaf2
花枝拌炒小黃瓜,"小黃瓜 3 條, 花枝 一大尾, 蒜頭 少許",https://cookpad.com/tw/%E9%A3%9F%E8%AD%9C/12510231-%E8%8A%B1%E6%9E%9D%E6%8B%8C%E7%82%92%E5%B0%8F%E9%BB%83%E7%93%9C,https://cookpad.com/tw/recipe/images/13102767fecbadc6
